Year,SiteCode_Plot,LineTransect,SiteCode_Plot_LineTransect,MetersAlongLine,AcceptedSpecies,Comment
2022,berg_B27,NS,berg_B27_NS,7R,Cotula turbinata,NA
2022,berg_B27,NS,berg_B27_NS,8L,NA,bare ground
2022,berg_B27,NS,berg_B27_NS,8R,NA,bare ground
2022,berg_B27,NS,berg_B27_NS,9L,NA,bare ground
2022,berg_B27,NS,berg_B27_NS,9R,NA,bare ground
2022,berg_B27,NS,berg_B27_NS,CL,Erodium moschatum,NA
2022,berg_B27,NS,berg_B27_NS,CR,Cotula turbinata,NA
2022,berg_B27,WE,berg_B27_WE,0L,Cotula turbinata,NA
2022,berg_B27,WE,berg_B27_WE,0R,Salsola kali,NA
2022,berg_B27,WE,berg_B27_WE,1L,Cotula turbinata,NA
2022,berg_B27,WE,berg_B27_WE,1R,Cotula turbinata,NA
2022,berg_B27,WE,berg_B27_WE,2L,NA,bare ground
2022,berg_B27,WE,berg_B27_WE,2R,Cotula turbinata,NA
2022,berg_B27,WE,berg_B27_WE,3L,Cotula turbinata,NA
2022,berg_B27,WE,berg_B27_WE,3R,Cotula turbinata,NA
2022,berg_B27,WE,berg_B27_WE,4L,Poa annua,NA
2022,berg_B27,WE,berg_B27_WE,4R,Poa annua,NA
2022,berg_B27,WE,berg_B27_WE,5L,Erodium moschatum,NA
2022,berg_B27,WE,berg_B27_WE,5R,Erodium moschatum,NA
2022,berg_B27,WE,berg_B27_WE,6L,Capsella bursa-pastoris,NA
2022,berg_B27,WE,berg_B27_WE,6R,Erodium moschatum,NA
2022,berg_B27,WE,berg_B27_WE,7L,Capsella bursa-pastoris,NA
2022,berg_B27,WE,berg_B27_WE,7R,Cotula turbinata,NA
2022,berg_B27,WE,berg_B27_WE,8L,Erodium moschatum,NA
2022,berg_B27,WE,berg_B27_WE,8R,Erodium moschatum,NA
2022,berg_B27,WE,berg_B27_WE,9L,Erodium moschatum,NA
2022,berg_B27,WE,berg_B27_WE,9R,NA,NA
2022,berg_B28,NS,berg_B28_NS,0L,Lolium perenne,NA
2022,berg_B28,NS,berg_B28_NS,0R,Lolium perenne,NA
2022,berg_B28,NS,berg_B28_NS,1L,Avena sativa,NA
2022,berg_B28,NS,berg_B28_NS,1R,Oxalis pes-caprae,NA
2022,berg_B28,NS,berg_B28_NS,2L,Lolium perenne,NA
2022,berg_B28,NS,berg_B28_NS,2R,Bromus diandrus,NA
2022,berg_B28,NS,berg_B28_NS,3L,Medicago polymorpha,NA
2022,berg_B28,NS,berg_B28_NS,3R,Trachyandra muricata,NA
2022,berg_B28,NS,berg_B28_NS,4L,Medicago polymorpha,NA
2022,berg_B28,NS,berg_B28_NS,4R,Lolium perenne,NA
2022,berg_B28,NS,berg_B28_NS,5L,Galenia africana,NA
2022,berg_B28,NS,berg_B28_NS,5R,Hermannia disermifolia,NA
2022,berg_B28,NS,berg_B28_NS,6L,Lolium perenne,NA
2022,berg_B28,NS,berg_B28_NS,6R,Avena sativa,NA
2022,berg_B28,NS,berg_B28_NS,7L,Trachyandra muricata,NA
2022,berg_B28,NS,berg_B28_NS,7R,Galenia africana,NA
2022,berg_B28,NS,berg_B28_NS,8L,NA,bare earth
2022,berg_B28,NS,berg_B28_NS,8R,Galenia africana,NA
2022,berg_B28,NS,berg_B28_NS,9L,Bromus diandrus,NA
2022,berg_B28,NS,berg_B28_NS,9R,NA,bare earth
2022,berg_B28,NS,berg_B28_NS,CL,Medicago polymorpha,NA
2022,berg_B28,NS,berg_B28_NS,CR,Lolium perenne,NA
2022,berg_B28,WE,berg_B28_WE,0L,Bromus diandrus,NA
2022,berg_B28,WE,berg_B28_WE,0R,Bromus diandrus,NA
2022,berg_B28,WE,berg_B28_WE,1L,Bromus diandrus,NA
2022,berg_B28,WE,berg_B28_WE,1R,Bromus diandrus,NA
2022,berg_B28,WE,berg_B28_WE,2L,Bromus diandrus,NA
2022,berg_B28,WE,berg_B28_WE,2R,Bromus diandrus,NA
2022,berg_B28,WE,berg_B28_WE,3L,Echium sp.,NA
2022,berg_B28,WE,berg_B28_WE,3R,Avena sativa,NA
2022,berg_B28,WE,berg_B28_WE,4L,Echium sp.,NA
2022,berg_B28,WE,berg_B28_WE,4R,Avena sativa,NA
2022,berg_B28,WE,berg_B28_WE,5L,NA,aizoaceae
2022,berg_B28,WE,berg_B28_WE,5R,Avena sativa,NA
2022,berg_B28,WE,berg_B28_WE,6L,Lolium perenne,NA
2022,berg_B28,WE,berg_B28_WE,6R,Avena sativa,NA
2022,berg_B28,WE,berg_B28_WE,7L,Galenia africana,NA
2022,berg_B28,WE,berg_B28_WE,7R,Ehrharta calycina,NA
2022,berg_B28,WE,berg_B28_WE,8L,Lolium perenne,NA
2022,berg_B28,WE,berg_B28_WE,8R,Galenia africana,NA
2022,berg_B28,WE,berg_B28_WE,9L,Lolium perenne,NA
2022,berg_B28,WE,berg_B28_WE,9R,Ehrharta calycina,NA
2022,berg_B29,NS,berg_B29_NS,0L,Pennisetum clandestinum,NA
2022,berg_B29,NS,berg_B29_NS,0R,Pennisetum clandestinum,NA
2022,berg_B29,NS,berg_B29_NS,1L,Pennisetum clandestinum,NA
2022,berg_B29,NS,berg_B29_NS,1R,Rumex crispus,NA
2022,berg_B29,NS,berg_B29_NS,2L,Cynodon dactylon,NA
2022,berg_B29,NS,berg_B29_NS,2R,Pennisetum clandestinum,NA
2022,berg_B29,NS,berg_B29_NS,3L,Cynodon dactylon,NA
2022,berg_B29,NS,berg_B29_NS,3R,Pennisetum clandestinum,NA
2022,berg_B29,NS,berg_B29_NS,4L,Cynodon dactylon,NA
2022,berg_B29,NS,berg_B29_NS,4R,Galenia africana,NA
2022,berg_B29,NS,berg_B29_NS,5L,NA,bare ground
2022,berg_B29,NS,berg_B29_NS,5R,Cotula coronopifolia,NA
2022,berg_B29,NS,berg_B29_NS,6L,NA,bare ground
2022,berg_B29,NS,berg_B29_NS,6R,Cotula coronopifolia,NA
2022,berg_B29,NS,berg_B29_NS,7L,NA,bare ground
2022,berg_B29,NS,berg_B29_NS,7R,Cotula coronopifolia,NA
2022,berg_B29,NS,berg_B29_NS,8L,Lolium perenne,NA
2022,berg_B29,NS,berg_B29_NS,8R,Cynodon dactylon,NA
2022,berg_B29,NS,berg_B29_NS,9L,Sagina sp.,NA
2022,berg_B29,NS,berg_B29_NS,9R,Arctotheca calendula,NA
2022,berg_B29,NS,berg_B29_NS,CL,Cynodon dactylon,NA
2022,berg_B29,NS,berg_B29_NS,CR,Cynodon dactylon,NA
2022,berg_B29,WE,berg_B29_WE,0L,Cynodon dactylon,NA
2022,berg_B29,WE,berg_B29_WE,0R,Ornithogalum thyrsoides,NA
2022,berg_B29,WE,berg_B29_WE,1L,Cynodon dactylon,NA
2022,berg_B29,WE,berg_B29_WE,1R,Arctotheca calendula,NA
2022,berg_B29,WE,berg_B29_WE,2L,Cynodon dactylon,NA
2022,berg_B29,WE,berg_B29_WE,2R,Cotula coronopifolia,NA
2022,berg_B29,WE,berg_B29_WE,3L,Cynodon dactylon,NA
2022,berg_B29,WE,berg_B29_WE,3R,Cynodon dactylon,NA
2022,berg_B29,WE,berg_B29_WE,4L,NA,bare ground
2022,berg_B29,WE,berg_B29_WE,4R,NA,bare groud
2022,berg_B29,WE,berg_B29_WE,5L,Lolium perenne,NA
2022,berg_B29,WE,berg_B29_WE,5R,Lolium perenne,NA
2022,berg_B29,WE,berg_B29_WE,6L,Lolium perenne,NA
2022,berg_B29,WE,berg_B29_WE,6R,Cynodon dactylon,NA
2022,berg_B29,WE,berg_B29_WE,7L,Lolium perenne,NA
2022,berg_B29,WE,berg_B29_WE,7R,Lolium perenne,NA
2022,berg_B29,WE,berg_B29_WE,8L,Lolium perenne,NA
2022,berg_B29,WE,berg_B29_WE,8R,Lolium perenne,NA
2022,berg_B29,WE,berg_B29_WE,9L,Lolium perenne,NA
2022,berg_B29,WE,berg_B29_WE,9R,Cynodon dactylon,NA
2022,berg_B3,NS,berg_B3_NS,0L,Kiggelaria africana,NA
2022,berg_B3,NS,berg_B3_NS,0R,Diospyros whyteana,SYNONYM of Royena lucida
2022,berg_B3,NS,berg_B3_NS,1L,Ehrharta calycina,NA
2022,berg_B3,NS,berg_B3_NS,1R,Searsia angustifolia,NA
2022,berg_B3,NS,berg_B3_NS,2L,Anthospermum aethiopicum,NA
2022,berg_B3,NS,berg_B3_NS,2R,Searsia angustifolia,NA
2022,berg_B3,NS,berg_B3_NS,3L,Searsia angustifolia,NA
2022,berg_B3,NS,berg_B3_NS,3R,Kiggelaria africana,NA
2022,berg_B3,NS,berg_B3_NS,4L,Searsia angustifolia,NA
2022,berg_B3,NS,berg_B3_NS,4R,NA,bare rock
2022,berg_B3,NS,berg_B3_NS,5L,NA,bare rock
2022,berg_B3,NS,berg_B3_NS,5R,Freylinia lanceolata,NA
2022,berg_B3,NS,berg_B3_NS,6L,NA,bare rock
2022,berg_B3,NS,berg_B3_NS,6R,Freylinia lanceolata,NA
2022,berg_B3,NS,berg_B3_NS,7L,Freylinia lanceolata,NA
2022,berg_B3,NS,berg_B3_NS,7R,Freylinia lanceolata,NA
2022,berg_B3,NS,berg_B3_NS,8L,Freylinia lanceolata,NA
2022,berg_B3,NS,berg_B3_NS,8R,Freylinia lanceolata,NA
2022,berg_B3,NS,berg_B3_NS,9L,Metrosideros angustifolia,NA
2022,berg_B3,NS,berg_B3_NS,9R,Freylinia lanceolata,NA
2022,berg_B3,NS,berg_B3_NS,CL,Stoebe plumosa,NA
2022,berg_B3,NS,berg_B3_NS,CR,Passerina rigida,NA
2022,berg_B3,WE,berg_B3_WE,0L,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,0R,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,1L,Metrosideros angustifolia,NA
2022,berg_B3,WE,berg_B3_WE,1R,Metrosideros angustifolia,NA
2022,berg_B3,WE,berg_B3_WE,2L,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,2R,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,3L,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,3R,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,4L,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,4R,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,5L,Stoebe plumosa,NA
2022,berg_B3,WE,berg_B3_WE,5R,Passerina rigida,NA
2022,berg_B3,WE,berg_B3_WE,6L,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,6R,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,7L,Anthospermum aethiopicum,NA
2022,berg_B3,WE,berg_B3_WE,7R,Passerina rigida,NA
2022,berg_B3,WE,berg_B3_WE,8L,Anthospermum aethiopicum,NA
2022,berg_B3,WE,berg_B3_WE,8R,NA,bare rock
2022,berg_B3,WE,berg_B3_WE,9L,Capeochloa cincta,NA
2022,berg_B3,WE,berg_B3_WE,9R,Capeochloa cincta,NA
2022,berg_B4,NS,berg_B4_NS,0L,Pinus pinaster,NA
2022,berg_B4,NS,berg_B4_NS,0R,Stoebe plumosa,NA
2022,berg_B4,NS,berg_B4_NS,1L,NA,unknown grass
2022,berg_B4,NS,berg_B4_NS,1R,Hypochaeris radicata,NA
2022,berg_B4,NS,berg_B4_NS,2L,NA,unknown grass
2022,berg_B4,NS,berg_B4_NS,2R,NA,unknown grass
2022,berg_B4,NS,berg_B4_NS,3L,NA,Bare soil
2022,berg_B4,NS,berg_B4_NS,3R,Hypochaeris radicata,NA
2022,berg_B4,NS,berg_B4_NS,4L,NA,unknown grass
2022,berg_B4,NS,berg_B4_NS,4R,Passerina rigida,NA
2022,berg_B4,NS,berg_B4_NS,5L,Passerina rigida,NA
2022,berg_B4,NS,berg_B4_NS,5R,Stoebe plumosa,NA
2022,berg_B4,NS,berg_B4_NS,6L,Pteridium aquilinum,NA
2022,berg_B4,NS,berg_B4_NS,6R,Stoebe plumosa,NA
2022,berg_B4,NS,berg_B4_NS,7L,Pteridium aquilinum,NA
2022,berg_B4,NS,berg_B4_NS,7R,NA,unknown grass
2022,berg_B4,NS,berg_B4_NS,8L,NA,unknown grass
2022,berg_B4,NS,berg_B4_NS,8R,Pteridium aquilinum,NA
2022,berg_B4,NS,berg_B4_NS,9L,Pteridium aquilinum,NA
2022,berg_B4,NS,berg_B4_NS,9R,Stoebe plumosa,NA
2022,berg_B4,NS,berg_B4_NS,CL,NA,unknown grass
2022,berg_B4,NS,berg_B4_NS,CR,Passerina rigida,NA
2022,berg_B4,WE,berg_B4_WE,0L,Stoebe plumosa,NA
2022,berg_B4,WE,berg_B4_WE,0R,Stoebe plumosa,NA
2022,berg_B4,WE,berg_B4_WE,1L,Stoebe plumosa,NA
2022,berg_B4,WE,berg_B4_WE,1R,Passerina rigida,NA
2022,berg_B4,WE,berg_B4_WE,2L,Restio perplexus,NA
2022,berg_B4,WE,berg_B4_WE,2R,Restio perplexus,NA
2022,berg_B4,WE,berg_B4_WE,3L,Cliffortia ruscifolia,NA
2022,berg_B4,WE,berg_B4_WE,3R,Stoebe plumosa,NA
2022,berg_B4,WE,berg_B4_WE,4L,Oxalis eckloniana,NA
2022,berg_B4,WE,berg_B4_WE,4R,Pteridium aquilinum,NA
2022,berg_B4,WE,berg_B4_WE,5L,NA,unidentified grass
2022,berg_B4,WE,berg_B4_WE,5R,Hypochaeris radicata,NA
2022,berg_B4,WE,berg_B4_WE,6L,NA,bare ground
2022,berg_B4,WE,berg_B4_WE,6R,Stoebe plumosa,NA
2022,berg_B4,WE,berg_B4_WE,7L,Stoebe plumosa,NA
2022,berg_B4,WE,berg_B4_WE,7R,Pennisetum clandestinum,kikuyu grass = Cenchrus clandestinum
2022,berg_B4,WE,berg_B4_WE,8L,Hypochaeris radicata,NA
2022,berg_B4,WE,berg_B4_WE,8R,Pennisetum clandestinum,NA
2022,berg_B4,WE,berg_B4_WE,9L,NA,Bare ground
2022,berg_B4,WE,berg_B4_WE,9R,Ehrharta erecta,NA
2022,berg_B5,NS,berg_B5_NS,0L,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,0R,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,1L,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,1R,Quercus ruber,NA
2022,berg_B5,NS,berg_B5_NS,2L,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,2R,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,3L,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,3R,Rubus fruticosus,NA
2022,berg_B5,NS,berg_B5_NS,4L,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,4R,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,5L,NA,boulder(table mountain sandstone)
2022,berg_B5,NS,berg_B5_NS,5R,Pennisetum clandestinum,NA
2022,berg_B5,NS,berg_B5_NS,6L,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,6R,Pennisetum clandestinum,NA
2022,berg_B5,NS,berg_B5_NS,7L,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,7R,Pennisetum clandestinum,NA
2022,berg_B5,NS,berg_B5_NS,8L,Galium sp.,NA
2022,berg_B5,NS,berg_B5_NS,8R,Pennisetum clandestinum,NA
2022,berg_B5,NS,berg_B5_NS,9L,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,9R,Pennisetum clandestinum,NA
2022,berg_B5,NS,berg_B5_NS,CL,Tropaeolum majus,NA
2022,berg_B5,NS,berg_B5_NS,CR,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,0L,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,0R,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,1L,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,1R,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,2L,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,2R,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,3L,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,3R,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,4L,Vinca major,NA
2022,berg_B5,WE,berg_B5_WE,4R,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,5L,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,5R,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,6L,Galium sp.,NA
2022,berg_B5,WE,berg_B5_WE,6R,Galium sp.,NA
2022,berg_B5,WE,berg_B5_WE,7L,Rubus fruticosus,NA
2022,berg_B5,WE,berg_B5_WE,7R,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,8L,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,8R,Pennisetum clandestinum,NA
2022,berg_B5,WE,berg_B5_WE,9L,Tropaeolum majus,NA
2022,berg_B5,WE,berg_B5_WE,9R,Tropaeolum majus,NA
2022,berg_B6,NS,berg_B6_NS,0L,Polytrichum commune,NA
2022,berg_B6,NS,berg_B6_NS,0R,Polytrichum commune,NA
2022,berg_B6,NS,berg_B6_NS,1L,Stoebe plumosa,NA
2022,berg_B6,NS,berg_B6_NS,1R,NA,Bare rock
2022,berg_B6,NS,berg_B6_NS,2L,Drosera trinervia,NA
2022,berg_B6,NS,berg_B6_NS,2R,Polytrichum commune,NA
2022,berg_B6,NS,berg_B6_NS,3L,NA,bare rock
2022,berg_B6,NS,berg_B6_NS,3R,Stoebe plumosa,NA
2022,berg_B6,NS,berg_B6_NS,4L,Stoebe plumosa,NA
2022,berg_B6,NS,berg_B6_NS,4R,Stoebe plumosa,NA
2022,berg_B6,NS,berg_B6_NS,5L,Tenaxia disticha,NA
2022,berg_B6,NS,berg_B6_NS,5R,NA,bare rock
2022,berg_B6,NS,berg_B6_NS,6L,Cannomois virgata,NA
2022,berg_B6,NS,berg_B6_NS,6R,Restio gaudichaudianus,NA
2022,berg_B6,NS,berg_B6_NS,7L,Metrosideros angustifolia,NA
2022,berg_B6,NS,berg_B6_NS,7R,Brabejum stellatifolium,NA
2022,berg_B6,NS,berg_B6_NS,8L,Tenaxia disticha,NA
2022,berg_B6,NS,berg_B6_NS,8R,Cannomois virgata,NA
2022,berg_B6,NS,berg_B6_NS,9L,Tenaxia disticha,NA
2022,berg_B6,NS,berg_B6_NS,9R,Tenaxia disticha,Synonym of Merxmuellera disticha
2022,berg_B6,NS,berg_B6_NS,CL,NA,bare rock
2022,berg_B6,NS,berg_B6_NS,CR,Restio gaudichaudianus,NA
2022,berg_B6,WE,berg_B6_WE,0L,Restio subverticellatus,NA
2022,berg_B6,WE,berg_B6_WE,0R,Restio subverticellatus,Synonym of Ischyrolepis subverticillata
2022,berg_B6,WE,berg_B6_WE,1L,Cannomois virgata,NA
2022,berg_B6,WE,berg_B6_WE,1R,Erica caffra,NA
2022,berg_B6,WE,berg_B6_WE,2L,Cannomois virgata,NA
2022,berg_B6,WE,berg_B6_WE,2R,Tenaxia disticha,NA
2022,berg_B6,WE,berg_B6_WE,3L,Cannomois virgata,NA
2022,berg_B6,WE,berg_B6_WE,3R,Cannomois virgata,NA
2022,berg_B6,WE,berg_B6_WE,4L,Restio gaudichaudianus,NA
2022,berg_B6,WE,berg_B6_WE,4R,Cannomois virgata,NA
2022,berg_B6,WE,berg_B6_WE,5L,Restio gaudichaudianus,NA
2022,berg_B6,WE,berg_B6_WE,5R,Vinca minor,Synonym Vinca purpuruea
2022,berg_B6,WE,berg_B6_WE,6L,Ehrharta villosa,NA
2022,berg_B6,WE,berg_B6_WE,6R,Stoebe plumosa,NA
2022,berg_B6,WE,berg_B6_WE,7L,Ehrharta villosa,NA
2022,berg_B6,WE,berg_B6_WE,7R,Drosera trinervia,NA
2022,berg_B6,WE,berg_B6_WE,8L,Stoebe plumosa,NA
2022,berg_B6,WE,berg_B6_WE,8R,Drosera trinervia,NA
2022,berg_B6,WE,berg_B6_WE,9L,Stoebe plumosa,NA
2022,berg_B6,WE,berg_B6_WE,9R,Stoebe plumosa,NA
2022,berg_B7,NS,berg_B7_NS,0L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,0R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,1L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,1R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,2L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,2R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,3L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,3R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,4L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,4R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,5L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,5R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,6L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,6R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,7L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,7R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,8L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,8R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,9L,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,9R,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,CL,Pennisetum macrourum,NA
2022,berg_B7,NS,berg_B7_NS,CR,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,0L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,0R,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,1L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,1R,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,2L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,2R,Senecio pterophorus,NA
2022,berg_B7,WE,berg_B7_WE,3L,Spergularia media,NA
2022,berg_B7,WE,berg_B7_WE,3R,Spergularia media,NA
2022,berg_B7,WE,berg_B7_WE,4L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,4R,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,5L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,5R,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,6L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,6R,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,7L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,7R,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,8L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,8R,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,9L,Pennisetum macrourum,NA
2022,berg_B7,WE,berg_B7_WE,9R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,0L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,0R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,1L,NA,Unknown grass
2022,berg_B8,NS,berg_B8_NS,1R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,2L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,2R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,3L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,3R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,4L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,4R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,5L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,5R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,6L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,6R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,7L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,7R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,8L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,8R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,9L,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,9R,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,CL,Pennisetum macrourum,NA
2022,berg_B8,NS,berg_B8_NS,CR,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,0L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,0R,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,1L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,1R,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,2L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,2R,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,3L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,3R,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,4L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,4R,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,5L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,5R,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,6L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,6R,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,7L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,7R,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,8L,Pennisetum macrourum,NA
2022,berg_B8,WE,berg_B8_WE,8R,NA,Unknown Grass
2022,berg_B8,WE,berg_B8_WE,9L,Echium plantagineum,NA
2022,berg_B8,WE,berg_B8_WE,9R,Lolium perenne,NA
2022,berg_B9,NS,berg_B9_NS,0L,Bromus diandrus,NA
2022,berg_B9,NS,berg_B9_NS,0R,Cynodon dactylon,NA
2022,berg_B9,NS,berg_B9_NS,1L,Vicia hirsuta,NA
2022,berg_B9,NS,berg_B9_NS,1R,Briza maxima,NA
2022,berg_B9,NS,berg_B9_NS,2L,Briza maxima,NA
2022,berg_B9,NS,berg_B9_NS,2R,Hypochaeris radicata,NA
2022,berg_B9,NS,berg_B9_NS,3L,NA,Bare rock
2022,berg_B9,NS,berg_B9_NS,3R,NA,Bare rock
2022,berg_B9,NS,berg_B9_NS,4L,Briza maxima,NA
2022,berg_B9,NS,berg_B9_NS,4R,Briza maxima,NA
2022,berg_B9,NS,berg_B9_NS,5L,Briza maxima,NA
2022,berg_B9,NS,berg_B9_NS,5R,Plantago lanceolata,NA
2022,berg_B9,NS,berg_B9_NS,6L,Bromus diandrus,NA
2022,berg_B9,NS,berg_B9_NS,6R,Hypochaeris radicata,NA
2022,berg_B9,NS,berg_B9_NS,7L,Pennisetum clandestinum,NA
2022,berg_B9,NS,berg_B9_NS,7R,Erodium moschatum,NA
2022,berg_B9,NS,berg_B9_NS,8L,Avena sativa,NA
2022,berg_B9,NS,berg_B9_NS,8R,Avena sativa,NA
